"Id","FirstName","LastName","Title","ShortDescription","Presentation","ServiceIds"
"18d2b570-257a-4851-8c87-ae1013542a58","Liisa","Salmenperä","Psykoterapeutti","Olen psykoterapeutti ja työnohjaaja. Tarjoan lyhytpsykoterapiaa yksilöille ja työnohjausta niin yksilöille kuin työryhmillekin.","Olen koulutukseltani TtT, ratkaisu- ja voimavarakeskeinen psykoterapeutti, työnohjaaja ja valokuvaterapeuttisten menetelmien ohjaaja/kouluttaja. Minulla on myös seksuaalineuvojan ja EMDR-koulutus. Vahvinta osaamisaluettani ovat työuupumus-, päihderiippuvuus-, masennus-, ero- ja leskeytymistilanteet. Työotteeni on integratiivinen eli useita erilaisia näkökulmia ja suuntauksia hyödyntävä. Lisäksi laaja-alainen kokemustietoni sosiaali- ja terveydenhuollon kentältä täydentää osaamistani. Käytän terapiatyössäni keskustelun lisäksi erilaisia harjoitus- ja toimintamuotoja asiakkaalle sopivissa tilanteissa, joten lämpimästi tervetuloa vastaanotolleni tutkimaan elämän taitekohtia.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Maahanmuuttajan ja turvapaikanhakijan tuki, Vastaanottokeskusasiakkaan mielen palvelu, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Eroauttaminen, EMDR, Ikääntyvän psykologinen tuki, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Kriisituki"
"931be967-b42c-4eaa-b3d4-bcfc33fb9591","Heikki","Kruus","Psykoterapeutti","Asiantunteva psykoterapeutti","Teen työterveyshuollon lyhytpsykoterapioita. Otan vastaan myös vakuutuksella ja kuntasopimuksella asioivia sekä yksityisasiakkaita.
Minulla on Kela-pätevyys perhe- ja paripsykoterapiaan, mutta tällä hetkellä en ota vastaan uusia Kelan psykoterapia-asiakkaita. Muussa tapauksessa, lämpimästi tervetuloa vastaanotolleni!","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, 5c293540-ef20-437d-945f-3321804b8a08, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Työnohjauspalvelut, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Kognitiiviset menetelmät, Perheen tuki, Integratiiviset psykoterapiat, Ikääntyvän psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Mielen hyvinvoinnin asiantuntijaluennot, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Itsetuhoisuuden tutkimus ja hoito, 88f839d1-9603-4011-921e-be3cde638034, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Hyväksymis- ja omistautumisterapia (HOT), Riippuvuuksien arviointi ja tuki, Perheterapia"
"f10c05ee-5ac7-4579-91d2-a2421ef0debb","Marja","Valtari","Psykologi, psykoterapeutti","Psyykkistä tukea elämän solmukohdissa","Olen aktiivisella, kuuntelevalla ja asiakkaan kokemusta kunnioittavalla työotteella työskentelevä psykologi sekä kognitiivinen psykoterapeutti. Ajattelen, että onnistuneen yhteistyösuhteen perustana ovat luottamus, turvallisuus, avoimuus sekä kiireetön tila, jossa asiakas voi tuoda esiin hankalaksi koettuja tunteita, ajatuksia sekä käyttäytymismalleja. Minulla on vahva luotto ihmisen kykyyn toipua ja eheytyä, ja se tuo työskentelyyni rauhaa kohdata vaikeitakin asioita.

Olen tehnyt töitä lasten, nuorten ja aikuisten kanssa nuoriin aikuisiin painottuen. Erityisesti olen hoitanut mieliala- ja ahdistusoireista, erilaisista pelkotiloista, uupumuksesta, syömishäiriöistä, persoonallisuushäiriöistä, eri elämänvaiheisiin liittyvistä kasvukriiseistä sekä ihmissuhde- ja itsetunto-ongelmista kärsiviä asiakkaita. En tällä hetkellä valitettavasti ota asiakkaita KELA:n kuntoutuspsykoterapiaan.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Psykofyysiset menetelmät, Paniikkihäiriön tutkimus ja hoito , Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Väsymys, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, Eroauttaminen, Kognitiiviset menetelmät, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Syömishäiriöiden tutkimus ja hoito, Kognitiivinen psykoterapia, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Hyväksymis- ja omistautumisterapia (HOT), Pakko-oireiden tutkimus ja hoito, Kriisituki, Unettomuuden hoito (yksilötuki), Väsymys ja sen hoito"
"54458c27-712d-468c-8bd5-110591279237","Krista","Kivikangas","Psykologi, psykoterapeutti","Ymmärtävää kohtaamista elämän haastekohdissa.","Olen psykologi ja psykoterapeutti (perhe- ja pariterapia) ja teen myös työterveyden lyhytpsykoterapioita. Olen työskennellyt laajasti lasten, aikuisten, perheiden ja parien kanssa. Erityisosaamistani on vuorovaikutussuhteissa auttaminen.  
Olen hyväksyvä, oivaltava, kuunteleva ja aktiivinen terapeutti. Voin olla tukena mm. vanhemmuuden, lapsen haasteiden, vaikeiden elämänvaiheiden, mieliala- tai ihmissuhdepulmien kanssa. Tervetuloa yksin tai yhdessä, otan vastaan kaiken ikäisiä asiakkaita. 

Minulla on kela-pätevyys perhe- ja paripsykoterapiaan sekä vanhempainohjaukseen.","Pariterapia, d56ba243-016d-48c9-9ceb-4512360489af, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , afa8545f-02d2-4d39-9e1f-62fedbdb9724, Lastenpsykologin vastaanotto, Mentalisaatioon perustuva terapia (MBT), Työterveyden lyhytpsykoterapia, Psykoterapeutin palvelut"
"6d5cef98-3428-47b0-9115-53c5e46c83d4","Nina","Rieskaniemi","Psykoterapeutti","Emme tiedä, kuinka raskasta tarinaa vastaantulija kantaa mukanaan, siksi kohtaan työssäni jokaisen ihmisen avoimin mielin lempeydellä ja ymmärryksellä","Olen helposti lähestyttävä, aitoon ja lämpimään vuorovaikutussuhteeseen pyrkivä psykoterapeutti. Olen tehnyt pitkään terapiatyötä eri-ikäisten ihmisten kanssa. Tällä hetkellä olen erityisen kiinnostunut työssä
jaksamisen ja muissa elämäntilanteissa kuormittumisen tutkimiseen yhdessä asiakkaiden kanssa. Minulla on laajaa työkokemusta mm. ahdistuneisuudesta, uupumuksesta, työssä jaksamisesta, masennuksesta, perheen ja parien vuorovaikutushaasteista, trauma työskentelystä ja erilaisten fyysisten sairastumisien vaikutuksesta asiakkaaseen ja hänen perheeseen. Luottamuksellinen, aito ja lämmin yhteistyösuhde on minulle tärkeää ja otan asiakkaat huomioon avarakatseisesti, niin mielen kuin
kehon tuntemuksia kuunnellen.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Pariterapia, 5c293540-ef20-437d-945f-3321804b8a08, Masennuksen tutkimus ja hoito , Väsymys, Psykoterapia, psykoterapeutti, a0d30f41-b324-40e3-a0ba-4dca19afdc59, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Kognitiiviset menetelmät, Perheen tuki, b2b31ce3-061f-47d9-9fd8-80a62b89b498, Ikääntyvän psykologinen tuki, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Lapsiperheen mielen tuki, Mentalisaatioon perustuva terapia (MBT), Työterveyden lyhytpsykoterapia, 88f839d1-9603-4011-921e-be3cde638034, Ahdistuneisuushäiriöiden tutkimus ja hoito , Kriisituki, b70231e4-f9e5-45e4-9165-de74d5223f17, Perheterapia"
"c8238c5e-ffa7-4542-8664-27dcbad4c139","Mona","Lindström-Rantanen","Psykoterapeutti","Kokenut psykoterapeutti","Olen koulutukseltani psykoterapeutti (perhe- ja pariterapia). Minulla on pitkä ja monipuolinen kokemus työskentelystä yksilöiden, parien ja perheiden kanssa erikoissairaanhoidossa niin kunta- kuin yksityissektorilla. Teen työterveyden lyhytpsykoterapiaa sekä pari- ja perheterapiaa. Vastaanotolleni voi tulla keskustelemaan omista kuormittavista elämän kriisi- tai muutostilanteista, uupumuksesta, masennuksesta, ahdistuksesta, vanhemmuudesta, kasvatuksesta sekä niin parisuhteen kuin perhetilanteen haasteista. Terapeuttina olen helposti lähestyttävä, asiakkaita kuuleva ja tilaa antava, mutta myös aktiivisesti keskusteleva ja pohtiva. Pyrin luomaan turvallisen ja luotettavan yhteistyösuhteen, jossa on mahdollista löytää omia voimavaroja ja vahvuuksia sekä saada uusia näkökulmia.Tervetuloa vastaanotolleni yksin, puolison tai perheen kanssa. Jag betjänar även på svenska.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Kriisien ja traumojen hoito, 5c293540-ef20-437d-945f-3321804b8a08, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Perheen tuki, Ikääntyvän psykologinen tuki, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Kriisituki, b70231e4-f9e5-45e4-9165-de74d5223f17, Perheterapia"
"bfc1885c-86f9-49e4-80fc-173d5e3c8a68","Liisa","Nieminen","Psykoterapeutti, työnohjaaja STOry","Asiantunteva psykoterapeutti","Työskentelyni lähtökohtia ovat asiakkaan kunnioitus, kuunteleminen, kohtaaminen ja luottamuksellisuus. Teen työterveyshuollon lyhytpsykoterapiaa (1 – 20 kertaa). Olen myös työnohjaaja STOry,  joten keskustelen mielelläni työhösi liittyvistä asioista. Olen työskennellyt väkivaltatyön asiantuntijana ja minulla on valmiudet keskustella väkivaltakokemuksista. Olen myös tehnyt kriisityötä.","Työterveyden lyhytpsykoterapia, Surevan tuki, Elintapamuutosten psykologinen tuki, Psykoterapia, psykoterapeutti, 15a284a3-75f0-4030-95da-672c8b50cbed"
"136f10f4-9699-4427-925a-85e9cbc3cde4","Päivi","Heikkinen","Psykoterapeutti","","Olen kognitiivisen käyttäytymisterapian psykoterapeutti, työnohjaaja (STOry) ja psykiatrinen sairaanhoitaja. Olet lämpimästi tervetullut vastaanotolleni, jos sinulla on haasteita työssäjaksamisessa, tai kärsit esimerkiksi stressioireista, mielialaoireista, ahdistuneisuudesta, pakko-oireista, sosiaalisesta jännittämisestä tai muista pelko-oireista. Keskusteluapua annan myös elämänkriisin kohdatessa, esim. surussa tai erotilanteessa.

Työtapani on aktiivinen, lempeän napakasti asiaan tarttuva ja rohkaiseva. Työskentelen kanssasi luottamusta ja yhteistyötä vaalien, sinun arvojesi suuntaisesti.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Masennuksen tutkimus ja hoito , Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Ikääntyvän psykologinen tuki, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Fobioiden tutkimus ja hoito , Ahdistuneisuushäiriöiden tutkimus ja hoito , Kognitiivinen käyttäytymisterapia (KKT, CBT), Pakko-oireiden tutkimus ja hoito, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"ba4dcada-9377-4463-ab9a-ad287bc242bb","Katri","Ruuskanen","Psykoterapeutti, sairaanhoitaja","Monipuolisen kokemuksen omaava lämminhenkinen terapeutti","Olen koulutukseltani psykiatrinen sairaanhoitaja sekä perhe- ja paripsykoterapeutti. Minulla on pitkä kokemus lasten, nuorten ja aikuisten mielenterveystyöstä sekä lastensuojelusta ja päihdetyöstä. Voit hakeutua vastaanotolleni erilaisissa kuormittavissa elämäntilanteissa. Näitä voivat olla esimerkiksi mielialan vaihtelut, ahdistus, uupumus, riippuvuudet, elämäntilannekriisit, haasteet vanhemmuudessa tai pari-, tai muissa ihmissuhteissa. Sairaanhoitajan pohjakoulutus tuo ymmärrystä myös fyysisiin sairauksiin liittyviin huoliin. Terapeuttina minulle on tärkeää lähestyä ihmisiä kunnioittavasti ja lämminhenkisesti. Terapiatyöskentelyssä ymmärrys itsestä ja omista tunteista lisääntyy ja usein jo muutama keskustelukerta voi auttaa vaikeassa tilanteessa. Yksilö-, pari- ja perhekäyntien lisäksi tarjoan lyhytpsykoterapiaa työterveyshuollon asiakkaille.","Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työterveyden lyhytpsykoterapia, Psykoterapeutin palvelut, bcaeb456-23e2-4d46-b62e-6e5f03df0b9a"
"0be15e64-f9a0-4bd3-959e-39545f642470","Terhi","Mäkinen","Psykoterapeutti","Olen voimavarakeskeinen psykoterapeutti suurella sydämellä.","Tarjoan lyhytpsykoterapiaa sekä pari- ja perheterapiaa. Minulla on 20 vuoden kokemus psykiatrisesta työskentelystä eri ikäisten kanssa. Lisäksi olen perehtynyt varhaisen vuorovaikutuksen psykoterapiaan, neuropsykiatriaan ja trauman hoitoon. Teen työtä mielelläni raskaana olevien sekä lapsiperheiden kanssa, mutta yhtälailla kaikenikäiset yksilöasiakkkaat ovat tervetulleita vastaanotolleni. Työhyvinvoinnin tukemisen näen hyvin merkityksellisenä tässä ajassa. Työotteeni on aktiivinen, kuunteleva ja asiakaslähtöinen. Minulla on pari- ja perheterapiaan Kela-pätevyys.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Kivun hoito, Pariterapia, Maahanmuuttajan ja turvapaikanhakijan tuki, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Vakavaan sairauteen sopeutuminen, Kivun psykologinen hoito, ADHD:n arviointi ja tuki, Kelan kuntoutuspsykoterapia, Eroauttaminen, Perheen tuki, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, EMDR, Ikääntyvän psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Unettomuus, Univalmentaja, Syömishäiriöiden tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Lapsen psykologinen tuki, Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Psykoosien ja skitsofrenian tutkimus ja hoito, Pakko-oireiden tutkimus ja hoito, Kriisituki, Riippuvuuksien arviointi ja tuki, Unettomuuden hoito (yksilötuki), Väsymys ja sen hoito, Epävakaan persoonallisuushäiriön tutkimus ja hoito , Lasten univaikeuksien hoito"
"a200aa73-7267-431c-847b-48b98a76635a","Tiina","Röning","Psykologi, psykoterapeutti","","","Surevan tuki, Elintapamuutosten psykologinen tuki, Lapsen tai nuoren psykologinen arviointi, Stressin säätelytaitojen vahvistaminen, Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Vakavaan sairauteen sopeutuminen, Kivun psykologinen hoito, Työnohjauspalvelut, Kelan kuntoutuspsykoterapia, Kognitiiviset menetelmät, Nuoren psykologinen tuki, EMDR, Mielen hyvinvoinnin asiantuntijaluennot, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Urheilupsykologin vastaanotto, Kognitiivinen käyttäytymisterapia (KKT, CBT), Psykologinen tutkimus, Hyväksymis- ja omistautumisterapia (HOT), Pakko-oireiden tutkimus ja hoito, Kriisituki, Riippuvuuksien arviointi ja tuki, Väsymys ja sen hoito"
"4ec437c7-3287-4129-9032-5fb9c0128ab8","Sari","Nevalainen","Psykoterapeutti","Monipuolisesti kokenut psykoterapeutti ja psykologi, joka antaa sekä pitkä- että lyhytkestoista psykoterapiaa.","Olen integratiivinen psykoterapeutti ja minulla on Kela-pätevyys. Minulla on pitkä kokemus työskentelystä mm. masentuneisuuden, ahdistuneisuuden, itsetunto-ongelmien, elämäntilannekriisien ja monien muidenkin ongelmien parista. Pyrin luomaan asiakkaaseen hyvän ja toimivan yhteistyösuhteen. Minulla on valmiudet käyttää myös hypnoosia osana hoitoa.","Masennuksen tutkimus ja hoito , Psykoterapia, psykoterapeutti, 7d5f554b-9117-457e-819b-53a28bbdd453, Kelan kuntoutuspsykoterapia, b2b31ce3-061f-47d9-9fd8-80a62b89b498, Skeematerapia, Työterveyden lyhytpsykoterapia, Ahdistuneisuushäiriöiden tutkimus ja hoito , Mielialahäiriöiden tutkimus ja hoito, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"588d1c2b-a9b3-448f-ad3c-5038b1d6263b","Minna","Laitasaari","Työterveyshoitaja, psykoterapeutti, univalmentaja","Olen toiminut työterveyshoitajana vuodesta 2003 alkaen. Työssäni työskentelen asiakasyritysten sekä yksilöiden kanssa.","Työssäni minulla on ennaltaehkäisevä sekä ratkaisukeskeinen lähestymistapa. Asiakaslähtöisyydessä minulle on tärkeää kunnioittaa toisen ihmisen tapaa elää ja hahmottaa todellisuutta. Yhteistyössä asiakkaan kanssa keskitymme toimiviin asioihin sekä onnistumisiin, pyrkien lisäämään niitä. Tuen asiakkaan toiveikkuuden ja myönteisyyden etsintää/näkemistä haasteellisissakin elämäntilanteissa. Uusia näkökulmia tarkastelemalla voivat asiat näyttäytyä toisin. Muutos on oppimista, pienikin muutos voi olla riittävä.","Mindfulness, Savuttomuus (yksilötuki), Psykoterapia, psykoterapeutti, Soittopyyntö, Unettomuus, Univalmentaja, Työterveyden lyhytpsykoterapia, Ratkaisu- ja voimavarakeskeinen psykoterapia , Unettomuuden hoito (yksilötuki), Työterveyshoitaja, Työterveyshoitajan terveystarkastus"
"46f4206a-87ec-4c51-981f-94f59c7e73f1","Anja","Venäläinen","Psykoterapeutti","Olen terveydenhoitajana jatkokouluttautunut yksilö-, pari- ja perheterapiaan (KELA/Valvira psykoterapeuttioikeudet) sekä toimin työnohjaajana (Story).","Haluan auttaa asiakkaitani kertomaan elämänsä kokemustarinaa ja saamaan henkistä tukea eteenpäin suuntautuvaa elämää varten, elämän vaikeimmillakin hetkillä. 

Pyrin tuomaan ammatillisen teoriatiedon ja työ- ja elämänkokemukseni kautta keskusteluihin lisäymmärrystä ja jäsennystä, jotta hämmennyksissä olevaan mieleen ja elämäntilanteeseen löytyy selkeyttä, tasapainoa ja mielenrauhaa. 

Käytän tarvittaessa mm. valokuvaterapian sekä kuva- ja kirjallisuusterapian menetelmiä. Huomioin psyykkisen hyvinvoinnin rinnalla aina vahvasti myös fyysiset ja sosiaaliset vuorovaikutuksen hyvinvointitekijät ja käytän tarvittaessa hengitys- ja rentoutusharjoituksia osana terapiaa. 

Olet tervetullut lähivastaanotolle tai etäterapia-ajalle.","Pariterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, Kelan kuntoutuspsykoterapia, Soittopyyntö, b2b31ce3-061f-47d9-9fd8-80a62b89b498, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Työuupumuksen tutkimus ja hoito, Mielen hyvinvoinnin asiantuntijaluennot, Tietoisuustaidot eli Mindfulness, Skeematerapia, Työterveyden lyhytpsykoterapia, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Kriisituki, Perheterapia"
"327303b9-7e4a-440e-9590-093ec64792f4","Sari","Lahtinen","psykologi, psykoterapeutti","Psykologi ja psykoterapeutti, jolla on vahva kokemus erityisesti lapsiperheiden, vanhempien ja pariskuntien kanssa työskentelystä","Olen koulutukseltani psykologi ja psykoterapeutti (perhe- ja paripsykoterapia). Lisäksi minulla on mm. uusperheneuvojan koulutus. Erityisosaamisaluettani ovat lapsiperheiden kuormittaviin tilanteisiin, vanhemmuuteen, parisuhteeseen, eroon ja uusperheisiin liittyvät teemat sekä psyykkisen hyvinvoinnin tukeminen kaikissa elämäntilanteissa. Otan mielelläni vastaan myös työterveyden lyhytpsykoterapia-asiakkaita. Vastaanotolleni ovat lämpimästi tervetulleita niin perheet, pariskunnat kuin kaikenikäiset yksilötkin.

Työskentelen aina asiakaslähtöisesti ja joustavasti. Työskentelyäni ohjaavat erityisesti dialoginen ja voimavarakeskeinen sekä ihmissuhteiden ja vuorovaikutuksen merkitystä painottava lähestymistapa. Otteeni on kuitenkin ennen kaikkea integratiivinen, eli tärkeimmäksi koen hyödyntää yleisiä psykoterapiassa toimivaksi koettuja elementtejä, toimiva ja turvallinen yhteistyösuhde niistä tärkeimpänä.

Tervetuloa vastaanotolleni!","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Pariterapia, Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, Kivun psykologinen hoito, Eroauttaminen, Kognitiiviset menetelmät, Perheen tuki, Nuoren psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Lapsen psykologinen tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Pakko-oireiden tutkimus ja hoito, Kriisituki, Perheterapia"
"d4afc1cf-a0cd-4c62-a75c-08bb96fdb582","Riitta","Helminen-Mäenpää","psykologi, psykoterapeutti","Kokenut psykologi, psykoterapeutti","Pitkän urani aikana olen kohdannut ihmisiä erityisesti suhteessa työelämään, uraohjauksen ja työuupumuksen tai kriisien ja valinnanvaikeuksien yhteydessä. Toinen pääsektorini on psykoterapia, jolla teen sekä pitkiä että lyhyitä terapioita. Tarjoan nyt lyhyempiä prosesseja, alkaen yhdestä kerrasta ja jatkaen tarvittaessa.

Paneudun asiakkaan kertomukseen ja tarpeisiin aktiivisesti kuunnelleen. Työskentelemme yhdessä pyrkien löytämään ratkaisun ja seuraavan askeleen eteenpäin olipa kyseessä mieliala, stressi, uupumus, ihmissuhdevaikeudet, traumat, kriisit tai tarve jäsentää ja keskustella ajankohtaisista haasteista. Työskentelen mielelläni ”käynti kerrallaan” -periaatteella; arvioimme jokaisella käynnillä miten jatkamme. 

Otan vastaan pääasiassa etäpalveluna videon tai puhelimen välityksellä. Lähivastaanotot voimme sopia erikseen.","Surevan tuki, Coaching, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Psykologi, Masennuksen tutkimus ja hoito , Psykoterapia, psykoterapeutti, Psykososiaaliset kriisitilanteet työpaikalla, Kivun psykologinen hoito, Työnohjauspalvelut, Kognitiiviset menetelmät, Ikääntyvän psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Työhyvinvointi, Vihan käsittely, Psykologinen tutkimus, Hyväksymis- ja omistautumisterapia (HOT), Kriisituki, Väsymys ja sen hoito, Varhainen tuki ja haastavat tilanteet"
"9465ae3b-f622-48a6-9d6a-949b2bfa2c7c","Satu","Hintzell","Psykoterapeutti","","Olen koulutukseltani psykoterapeutti ja minulla on laaja kokemus eri ikäisten ihmisten tukemisesta. Tarjoan psykoterapiaa yksilöille, perheille ja pariskunnille. Voit tulla asiakkaaksi työterveyden ja vakuutusyhtiön kautta tai yksityisasiakkaana. Tämän lisäksi tarjoan yksilö-, perhe- ja paripsykoterapiaa KELA:n palveluntuottajana 16-67 -vuotiaille.

Psykoterapiasuhteessa työskentely painottuu mielenterveysongelmien, kuten ahdistuksen, masennuksen, elämänkriisien, ihmissuhdeongelmien ja opiskelun tai työelämän haasteiden, hoitoon. Lähestymistapani on integratiivinen, mikä tarkoittaa erilaisten suuntausten yhdistämistä ja ilmiöiden tarkastelua eri näkökulmista. Työotteeni on rauhallinen, mutta samalla aktiivinen.

Minulle tärkeää on kokonaisvaltainen kohtaaminen, luottamuksen rakentaminen ja asiakkaan kuunteleminen. Tavoitteena on luoda yhdessä uusia, vaihtoehtoisia näkökulmia jäsentämään elämäntarinaasi. Olet lämpimästi tervetullut vastaanotolleni! Myös etävastaanotto on mahdollinen","Pariterapia, Nuorten psykoterapia, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Kelan kuntoutuspsykoterapia, Integratiiviset psykoterapiat, Työterveyden lyhytpsykoterapia, Perheterapia"
"4ae9ef00-d1d3-4325-8ec9-6a1cafb58f36","Marianne","Back","Psykoterapeutti","","Asiakastyössäni pidän tärkeänä tasavertaista vuorovaikutussuhdetta, ja tavoitteena on asiakkaan edistyminen lyhyessäkin työskentelyssä. Sovellan työssäni monipuolisesti psykologisia ja psykoterapeuttisia menetelmiä.

Pohjakoulutukseltani olen psykologi, ja olen työskennellyt alalla vuodesta 1999 lähtien. Ratkaisukeskeiseksi psykoterapeutiksi olen valmistunut vuonna 2013.

Osaamisalueitani ja mielenkiinnon kohteitani ovat muun muassa ahdistuneisuushöiriöt, masennus, uupumus, stressi, tunnesäätelyn ongelmat, kuormittavat elämäntilanteet, työ- ja opiskeluelämän haasteet, sekä psyykkiset traumat ja kriisit.

Työssäni toimin aktiivisella, tavoitteellisella, ja uusia näkökulmia tarjoavalla työotteella.

Valitettavasti minulla ei ole tällä hetkellä tilaa pitkille kuntoutuspsykoterapioille.","Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työterveyden lyhytpsykoterapia"
